"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"192835","AT 2025adsd","05:13:06.570","+43:33:24.20","","","","","XOSS","XOSS","","XOSS","KATS25V015","Other - Other","","1","1","","19.18","Clear-","2025-11-15 17:27:36.864","XOSS_Bot0","","","2025TNSTR4608....1Z","","",""
"192834","AT 2025adsc","05:33:44.763","+39:47:15.61","","","","","XOSS, GOTO","XOSS, GOTO","","GOTO, XOSS","KATS25V014","GOTO-N - GOTO-1, GOTO-N - GOTO-2, Other - Other","","1","1","","18.32","Clear-","2025-11-15 17:23:49.632","XOSS_Bot0","","","2025TNSTR4610....1M","","",""
"192833","AT 2025adsb","01:45:30.020","-15:49:12.60","","","","","XOSS","XOSS","","XOSS","KATS25V013","Other - Other","","1","1","","18.72","Clear-","2025-11-15 17:02:35.232","XOSS_Bot0","","","2025TNSTR4607....1X","","",""
"192832","AT 2025adsa","23:37:24.694","-37:09:11.29","","","","","BlackGEM","BlackGEM","","BlackGEM","BGEM J233724.69-370911.3","BG4 - BlackGEM-Cam4, ML1 - MeerLICHT-Cam","","1","1","","19.67","BG-q-BlackGem","2025-11-16 02:41:07.000","BlackGEM_Bot1","","","2025TNSTR4596....1G","","",""
"192831","AT 2025adrz","01:00:27.087","-51:13:53.87","","","","","BlackGEM","BlackGEM","","BlackGEM","BGEM J010027.09-511353.9","BG2 - BlackGEM-Cam2, ML1 - MeerLICHT-Cam","","1","1","","16.79","BG-q-BlackGem","2025-11-16 03:42:04.000","BlackGEM_Bot1","","","2025TNSTR4596....1G","","",""
"192830","AT 2025adry","03:56:50.925","+00:11:38.21","","","","","LAST","LAST","","LAST","","LAST - LAST-Cam","","1","1","","19.77","Clear-","2025-11-15 21:55:56.640","LAST_Bot1","","","2025TNSTR4603....1O","","",""
"192829","AT 2025adrx","00:55:39.620","+81:11:41.12","","","","","LAST","LAST","","LAST","","LAST - LAST-Cam","","1","1","","18.57","Clear-","2025-11-15 21:51:39.168","LAST_Bot1","","","2025TNSTR4603....1O","","",""
"192828","AT 2025adrw","04:23:52.090","+20:18:26.08","","","","","LAST, GOTO","LAST, GOTO","","GOTO, LAST","","GOTO-N - GOTO-2, LAST - LAST-Cam","","1","1","","20.21","Clear-","2025-11-15 22:21:44.928","LAST_Bot1","","","2025TNSTR4603....1O","","",""
"192827","AT 2025adrv","04:34:44.498","+03:06:15.32","","","","","LAST","LAST","","LAST","","LAST - LAST-Cam","","1","1","","19.56","Clear-","2025-11-15 22:13:21.216","LAST_Bot1","","","2025TNSTR4603....1O","","",""
"192826","AT 2025adru","08:10:00.961","+29:25:46.16","","","","","LAST","LAST","","LAST","","LAST - LAST-Cam","","1","1","","20.15","Clear-","2025-11-16 02:21:25.344","LAST_Bot1","","","2025TNSTR4603....1O","","",""
"192825","AT 2025adrt","23:37:13.173","-26:03:19.99","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25iiw","PS2 - GPC2","","1","1","","22.3","w-P1","2025-11-15 06:13:39.072","PS1_Bot1","","","2025TNSTR4606....1C","","",""
"192824","AT 2025adrs","09:21:38.514","-05:33:44.09","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25iiv","PS2 - GPC2","","1","1","","20.74","i-P1","2025-11-15 12:36:57.888","PS1_Bot1","","","2025TNSTR4606....1C","","",""
"192823","SN 2025adrr","11:07:31.896","+23:22:37.92","SN Ia","0.056","","","Pan-STARRS, ATLAS, GOTO","Pan-STARRS, ATLAS, GOTO","None","ATLAS, GOTO, Pan-STARRS","PS25iiu","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-N - GOTO-2, PS1 - GPC1","HCT-2m - HFOSC","1","1","","18.54","i-P1","2025-11-15 13:31:03.936","PS1_Bot1","","","2025TNSTR4606....1C","2025TNSCR4641....1D","",""
"192822","AT 2025adrq","03:12:46.089","+01:47:48.21","","","","","YSE","Pan-STARRS","","Pan-STARRS","PS25iit","PS1 - GPC1","","1","1","","20.59","g-P1","2025-11-15 10:13:34.176","YSE_Bot1","","","2025TNSTR4592....1J","","",""
"192821","AT 2025adrp","00:54:06.051","-42:10:33.29","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","C202511140054061m421033","CTIO-4m - DECAM","","1","1","","22.9185","g-Sloan","2025-11-14 02:34:18.624","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192820","AT 2025adro","23:12:51.423","-12:16:10.94","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142312514m121611","CTIO-4m - DECAM","","1","1","","20.1567","g-Sloan","2025-11-14 01:00:36.576","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192819","AT 2025adrn","23:44:50.955","-29:46:35.13","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142344510m294635","CTIO-4m - DECAM","","1","1","","20.6132","g-Sloan","2025-11-14 01:39:05.184","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192818","AT 2025adrm","23:29:28.179","-21:19:33.69","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142329282m211934","CTIO-4m - DECAM","","1","1","","21.2396","g-Sloan","2025-11-14 01:34:54.624","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192817","AT 2025adrl","23:14:55.492","-18:50:16.27","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142314555m185016","CTIO-4m - DECAM","","1","1","","22.3543","i-Sloan","2025-11-14 00:36:48.384","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192816","AT 2025adrk","00:14:03.590","-37:36:14.59","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511140014036m373615","CTIO-4m - DECAM","","1","1","","20.9646","g-Sloan","2025-11-14 02:10:33.024","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192815","AT 2025adrj","00:17:31.888","-33:08:04.38","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","C202511140017319m330804","CTIO-4m - DECAM","","1","1","","21.0875","g-Sloan","2025-11-14 02:08:26.016","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192814","AT 2025adri","23:27:14.250","-18:05:58.46","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142327143m180558","CTIO-4m - DECAM","","1","1","","22.2962","i-Sloan","2025-11-14 01:19:05.952","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192813","AT 2025adrh","23:14:38.405","-09:34:52.59","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142314384m093453","CTIO-4m - DECAM","","1","1","","21.7732","g-Sloan","2025-11-14 01:04:54.048","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192812","AT 2025adrg","23:02:52.567","-13:25:18.32","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","C202511142302526m132518","CTIO-4m - DECAM","","1","1","","22.0229","g-Sloan","2025-11-14 00:55:28.992","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192811","AT 2025adrf","00:52:27.811","-44:37:42.10","","","","","GW-MMADS, GOTO","GW-MMADS, GOTO","","GOTO, GW-MMADS","C202511140052278m443743","CTIO-4m - DECAM, GOTO-S - GOTO-4","","1","1","","20.93","g-Sloan","2025-11-14 02:33:19.008","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192810","AT 2025adre","00:24:56.456","-34:53:50.67","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","C202511140024565m345351","CTIO-4m - DECAM","","1","1","","21.7738","g-Sloan","2025-11-14 02:11:34.368","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192809","AT 2025adrd","23:33:55.234","-23:43:40.15","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142333552m234340","CTIO-4m - DECAM","","1","1","","19.8709","g-Sloan","2025-11-14 01:33:54.144","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192808","AT 2025adrc","23:27:26.515","-19:50:30.18","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142327265m195030","CTIO-4m - DECAM","","1","1","","22.2173","i-Sloan","2025-11-14 01:19:05.952","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192807","AT 2025adrb","23:23:03.993","-19:51:51.67","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142323040m195152","CTIO-4m - DECAM","","1","1","","20.7749","g-Sloan","2025-11-14 01:27:29.664","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192806","AT 2025adra","23:13:23.730","-10:23:27.85","","","","","GW-MMADS, Pan-STARRS","GW-MMADS, Pan-STARRS","","GW-MMADS, Pan-STARRS","T202511142313237m102328","CTIO-4m - DECAM, PS1 - GPC1","","1","1","","22.355","g-Sloan","2025-11-14 01:04:54.048","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192805","AT 2025adqz","00:30:55.571","-41:40:18.24","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511140030556m414018","CTIO-4m - DECAM","","1","1","","22.8744","g-Sloan","2025-11-14 02:13:43.104","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192804","AT 2025adqy","01:09:34.362","-43:08:27.92","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","C202511140109344m430828","CTIO-4m - DECAM","","1","1","","19.9342","g-Sloan","2025-11-14 02:39:15.840","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192803","AT 2025adqx","23:58:39.195","-33:42:29.84","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142358392m334230","CTIO-4m - DECAM","","1","1","","21.7243","g-Sloan","2025-11-14 01:47:30.624","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192802","AT 2025adqw","23:55:57.145","-28:36:48.29","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142355571m283648","CTIO-4m - DECAM","","1","1","","21.1262","i-Sloan","2025-11-14 02:01:05.376","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192801","AT 2025adqv","23:48:44.773","-32:46:00.94","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142348448m324601","CTIO-4m - DECAM","","1","1","","21.8406","g-Sloan","2025-11-14 01:43:18.336","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192800","AT 2025adqu","23:21:49.051","-17:00:30.85","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142321491m170031","CTIO-4m - DECAM","","1","1","","21.4319","i-Sloan","2025-11-14 01:18:08.064","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192799","AT 2025adqt","23:18:54.647","-19:10:12.61","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142318546m191013","CTIO-4m - DECAM","","1","1","","21.8426","i-Sloan","2025-11-14 01:10:14.592","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192798","AT 2025adqs","23:18:08.474","-19:48:19.41","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142318085m194819","CTIO-4m - DECAM","","1","1","","21.2791","i-Sloan","2025-11-14 00:36:48.384","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192797","AT 2025adqr","00:11:39.548","-32:37:53.71","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511140011395m323754","CTIO-4m - DECAM","","1","1","","21.7638","i-Sloan","2025-11-14 02:18:55.872","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192796","AT 2025adqq","22:48:19.726","-05:16:04.27","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","C202511142248197m051604","CTIO-4m - DECAM","","1","1","","21.2845","g-Sloan","2025-11-14 00:45:48.384","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192795","AT 2025adqp","02:14:22.860","-53:59:59.87","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511140214229m535960","CTIO-4m - DECAM","","1","1","","22.7217","g-Sloan","2025-11-14 03:00:57.024","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192794","AT 2025adqo","00:21:36.410","-34:47:26.87","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","C202511140021364m344727","CTIO-4m - DECAM","","1","1","","23.031","g-Sloan","2025-11-14 02:11:34.368","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192793","AT 2025adqn","23:40:11.321","-27:13:52.79","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142340113m271353","CTIO-4m - DECAM","","1","1","","21.9186","g-Sloan","2025-11-14 01:38:05.568","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192792","AT 2025adqm","01:27:31.878","-46:25:09.11","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511140127319m462509","CTIO-4m - DECAM","","1","1","","22.6532","g-Sloan","2025-11-14 02:56:37.824","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192791","AT 2025adql","01:16:54.200","-47:18:02.07","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511140116542m471802","CTIO-4m - DECAM","","1","1","","21.9117","i-Sloan","2025-11-14 02:54:40.320","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192790","AT 2025adqk","01:00:18.418","-46:49:28.19","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511140100184m464928","CTIO-4m - DECAM","","1","1","","21.9688","i-Sloan","2025-11-14 02:51:38.880","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192789","AT 2025adqj","00:50:53.206","-45:27:39.86","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","C202511140050532m452740","CTIO-4m - DECAM","","1","1","","18.9713","g-Sloan","2025-11-14 02:33:19.008","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192788","AT 2025adqi","23:56:03.848","-28:35:57.51","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142356038m283558","CTIO-4m - DECAM","","1","1","","21.881","i-Sloan","2025-11-14 02:01:05.376","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192787","AT 2025adqh","23:46:40.885","-25:04:13.38","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142346409m250413","CTIO-4m - DECAM","","1","1","","21.8089","g-Sloan","2025-11-14 01:42:06.624","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192786","AT 2025adqg","23:16:05.163","-20:27:51.61","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142316052m202752","CTIO-4m - DECAM","","1","1","","21.8992","g-Sloan","2025-11-14 01:06:17.856","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192785","AT 2025adqf","22:59:33.142","-09:27:58.49","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142259331m092758","CTIO-4m - DECAM","","1","1","","21.7412","g-Sloan","2025-11-14 00:49:49.440","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192784","AT 2025adqe","22:48:55.373","-00:36:50.92","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142248554m003651","CTIO-4m - DECAM","","1","1","","22.1981","g-Sloan","2025-11-14 00:44:43.584","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192783","AT 2025adqd","00:18:46.196","-33:41:11.12","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511140018462m334111","CTIO-4m - DECAM","","1","1","","21.3787","i-Sloan","2025-11-14 02:21:59.040","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192782","AT 2025adqc","00:14:55.221","-38:27:28.74","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","C202511140014552m382729","CTIO-4m - DECAM","","1","1","","21.9905","i-Sloan","2025-11-15 02:47:39.552","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192781","AT 2025adqb","22:57:43.860","-13:07:04.82","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","C202511142257439m130705","CTIO-4m - DECAM","","1","1","","21.4503","i-Sloan","2025-11-14 00:22:11.424","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192780","AT 2025adqa","23:24:46.192","-21:55:34.65","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142324462m215535","CTIO-4m - DECAM","","1","1","","21.6169","i-Sloan","2025-11-14 01:17:03.264","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192779","AT 2025adpz","00:54:44.431","-46:36:59.88","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511140054444m463660","CTIO-4m - DECAM","","1","1","","23.0944","g-Sloan","2025-11-14 02:38:14.496","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192778","AT 2025adpy","00:53:57.955","-44:53:37.11","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511140053580m445337","CTIO-4m - DECAM","","1","1","","21.0341","i-Sloan","2025-11-14 02:50:38.400","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192777","AT 2025adpx","23:47:34.548","-26:09:25.43","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142347345m260925","CTIO-4m - DECAM","","1","1","","22.9295","g-Sloan","2025-11-14 01:42:06.624","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192776","AT 2025adpw","23:29:20.721","-26:08:29.13","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142329207m260829","CTIO-4m - DECAM","","1","1","","22.8443","g-Sloan","2025-11-14 01:32:55.392","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192775","AT 2025adpv","23:28:00.583","-24:17:56.17","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142328006m241756","CTIO-4m - DECAM","","1","1","","22.072","i-Sloan","2025-11-14 01:16:05.376","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192774","AT 2025adpu","00:10:11.600","-33:26:13.08","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511140010116m332613","CTIO-4m - DECAM","","1","1","","21.6968","i-Sloan","2025-11-14 02:18:55.872","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192773","AT 2025adpt","00:03:50.814","-33:12:18.99","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511140003508m331219","CTIO-4m - DECAM","","1","1","","21.3774","g-Sloan","2025-11-14 01:47:30.624","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192772","AT 2025adps","23:50:34.309","-30:06:03.87","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","C202511142350343m300604","CTIO-4m - DECAM","","1","1","","21.3384","g-Sloan","2025-11-14 01:41:04.416","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192771","AT 2025adpr","02:11:30.564","-51:39:45.24","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","C202511140211306m513945","CTIO-4m - DECAM","","1","1","","21.8475","i-Sloan","2025-11-14 03:11:48.480","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192770","AT 2025adpq","23:56:27.703","-33:20:51.88","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142356277m332052","CTIO-4m - DECAM","","1","1","","20.4951","g-Sloan","2025-11-14 01:47:30.624","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192769","AT 2025adpp","00:57:59.242","-45:33:15.89","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511140057592m453316","CTIO-4m - DECAM","","1","1","","21.5383","g-Sloan","2025-11-14 02:37:15.744","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192768","AT 2025adpo","01:27:13.079","-46:57:50.00","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","C202511140127131m465750","CTIO-4m - DECAM","","1","1","","21.2394","g-Sloan","2025-11-14 02:56:37.824","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192767","AT 2025adpn","00:24:34.128","-39:01:16.82","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","A202511140024341m390117","CTIO-4m - DECAM","","1","1","","21.3769","i-Sloan","2025-11-14 02:28:13.152","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192766","AT 2025adpm","23:53:14.046","-33:58:50.94","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142353140m335851","CTIO-4m - DECAM","","1","1","","22.4865","i-Sloan","2025-11-14 01:59:05.280","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192765","AT 2025adpl","23:37:41.536","-27:43:07.22","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142337415m274307","CTIO-4m - DECAM","","1","1","","22.7856","g-Sloan","2025-11-14 01:38:05.568","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192764","AT 2025adpk","23:32:04.274","-20:16:03.98","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142332043m201604","CTIO-4m - DECAM","","1","1","","21.9999","i-Sloan","2025-11-14 01:20:04.704","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192763","AT 2025adpj","23:16:13.455","-20:32:31.81","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142316135m203232","CTIO-4m - DECAM","","1","1","","21.6435","i-Sloan","2025-11-14 00:36:48.384","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192762","AT 2025adpi","23:44:12.581","-30:43:15.92","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","C202511142344126m304316","CTIO-4m - DECAM","","1","1","","19.7673","i-Sloan","2025-11-14 01:55:07.680","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192761","AT 2025adph","01:01:10.834","-42:04:16.77","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","C202511140101108m420417","CTIO-4m - DECAM","","1","1","","19.6577","i-Sloan","2025-11-14 02:49:39.648","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192760","AT 2025adpg","23:39:47.284","-25:13:08.40","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142339473m251308","CTIO-4m - DECAM","","1","1","","22.4819","i-Sloan","2025-11-15 02:11:50.784","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192759","AT 2025adpf","23:25:56.567","-20:39:23.27","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142325566m203923","CTIO-4m - DECAM","","1","1","","21.7929","i-Sloan","2025-11-14 01:20:04.704","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192758","AT 2025adpe","23:10:55.000","-16:43:48.07","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142310550m164348","CTIO-4m - DECAM","","1","1","","19.3854","i-Sloan","2025-11-14 00:34:40.512","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192757","AT 2025adpd","23:36:53.799","-26:47:38.13","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142336538m264738","CTIO-4m - DECAM","","1","1","","22.0093","g-Sloan","2025-11-14 01:38:05.568","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192756","AT 2025adpc","23:10:39.258","-17:02:15.24","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142310393m170215","CTIO-4m - DECAM","","1","1","","22.594","g-Sloan","2025-11-14 00:58:37.344","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192755","AT 2025adpb","00:31:49.171","-41:05:18.85","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511140031492m410519","CTIO-4m - DECAM","","1","1","","22.6616","g-Sloan","2025-11-14 02:13:43.104","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192754","AT 2025adpa","00:43:45.727","-42:56:19.80","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511140043457m425620","CTIO-4m - DECAM","","1","1","","23.0299","g-Sloan","2025-11-14 02:31:11.136","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192753","AT 2025adoz","00:46:50.483","-42:28:55.93","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","C202511140046505m422856","CTIO-4m - DECAM","","1","1","","20.4687","g-Sloan","2025-11-14 02:34:18.624","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192752","AT 2025adoy","23:48:23.891","-29:55:02.64","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142348239m295503","CTIO-4m - DECAM","","1","1","","23.2057","g-Sloan","2025-11-14 01:41:04.416","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192751","AT 2025adox","23:28:21.848","-23:51:12.46","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142328218m235112","CTIO-4m - DECAM","","1","1","","21.4264","i-Sloan","2025-11-14 01:16:05.376","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
"192750","AT 2025adow","23:25:24.505","-16:09:06.49","","","","","GW-MMADS","GW-MMADS","","GW-MMADS","T202511142325245m160906","CTIO-4m - DECAM","","1","1","","23.1727","g-Sloan","2025-11-14 01:31:33.312","GW-MMADS_bot","","","2025TNSTR4589....1H","","",""
